,model,dataset,dataset_type,experiment,iteration,experiment_method,data_quality_dimension,data_quality_dimension_percentage,loss,categorical_accuracy,categorical_crossentropy,top_3_accuracy,top_5_accuracy,precision,recall,auc,f1_score,effective_epochs,used_data_size,actual_data_percentage_used,original_data_size,data_type,num_classes,model_type,datapoint_w,datapoint_h,dimensions,emissions_kg,duration,n_parameters,project_id,ready
76,MLP,Coffee,time_series,e11,2,uniform,completeness,0.6,0.7141603231430054,0.4642857015132904,0.7141603231430054,1.0,1.0,0.4642857015132904,0.4642857015132904,0.6186224222183228,0.4642857015132904,241,15,0.5357142857142857,28,Spectro,2,SIMPLE_MLP,286,1,1,0.0001013273862747,21.46992063522339,645502,feb3f5ad-608e-4cc8-b976-34152b3c896d,True
77,MLP,Coffee,time_series,e11,2,uniform,completeness,0.5,0.7278410196304321,0.4642857015132904,0.7278410196304321,1.0,1.0,0.4642857015132904,0.4642857015132904,0.3035714328289032,0.4642857015132904,241,13,0.4642857142857143,28,Spectro,2,SIMPLE_MLP,286,1,1,0.000106606593478,22.43690085411072,645502,4cffad00-7d0e-44fe-9a86-265ab58bcc37,True
78,MLP,Coffee,time_series,e11,2,uniform,completeness,0.4,0.7447437047958374,0.4642857015132904,0.7447437047958374,1.0,1.0,0.4642857015132904,0.4642857015132904,0.6466836929321289,0.4642857015132904,241,11,0.3928571428571428,28,Spectro,2,SIMPLE_MLP,286,1,1,8.690751660893749e-05,18.307368993759155,645502,6fe68bb6-a921-4d92-a56c-3055ae0b7775,True
79,MLP,Coffee,time_series,e11,2,uniform,completeness,0.3,0.703546941280365,0.4285714328289032,0.703546941280365,1.0,1.0,0.4285714328289032,0.4285714328289032,0.3813775777816772,0.4285714328289032,242,10,0.3571428571428571,28,Spectro,2,SIMPLE_MLP,286,1,1,8.267944191876718e-05,17.399113178253174,645502,72391ef2-fab6-4bac-b77f-d4015719afca,True
80,MLP,Coffee,time_series,e11,2,uniform,completeness,0.2,0.7456278800964355,0.5357142686843872,0.7456278800964355,1.0,1.0,0.5357142686843872,0.5357142686843872,0.3941326439380646,0.5357142686843872,241,6,0.2142857142857142,28,Spectro,2,SIMPLE_MLP,286,1,1,5.253888087482908e-05,11.121342420578005,645502,a127a8ac-f43e-42a1-ae3f-d16231fc7bf9,True
90,RESNET,Coffee,time_series,e11,3,uniform,completeness,1.0,12.016016960144045,0.4642857015132904,12.016016960144045,1.0,1.0,0.4642857015132904,0.4642857015132904,0.4642857015132904,0.4642857015132904,208,28,1.0,28,Spectro,2,RESNET,286,1,1,0.0002549524314707,53.24488711357117,506818,a13c9bf5-1df4-4d72-a782-78b772bbf8f8,True
91,RESNET,Coffee,time_series,e11,3,uniform,completeness,0.9,0.0291800666600465,0.9642857313156128,0.0291800666600465,1.0,1.0,0.9642857313156128,0.9642857313156128,0.9987245202064514,0.964285671710968,1000,25,0.8928571428571429,28,Spectro,2,RESNET,286,1,1,0.001030697096484,205.3008313179016,506818,2222e1ca-53ed-4f5b-94d0-61b2daf89458,True
92,RESNET,Coffee,time_series,e11,3,uniform,completeness,0.8,0.0008365903631784,1.0,0.0008365903631784,1.0,1.0,1.0,1.0,1.0,1.0,1000,26,0.9285714285714286,28,Spectro,2,RESNET,286,1,1,0.00126541658587,265.3526613712311,506818,e667492a-255d-4bb7-b21f-1c5918e1f804,True
93,RESNET,Coffee,time_series,e11,3,uniform,completeness,0.7,0.0074103153310716,1.0,0.0074103153310716,1.0,1.0,1.0,1.0,0.9999999403953552,1.0,342,21,0.75,28,Spectro,2,RESNET,286,1,1,0.0002464982689063,52.06839370727539,506818,77dd74d7-b624-461c-88ca-3aabd930569b,True
94,RESNET,Coffee,time_series,e11,3,uniform,completeness,0.6,0.1502087414264679,1.0,0.1502087414264679,1.0,1.0,1.0,1.0,1.0,1.0,1000,18,0.6428571428571429,28,Spectro,2,RESNET,286,1,1,0.0012181401356632,264.8204274177551,506818,a735273d-fd65-42e7-8653-09f76d7dac10,True
95,RESNET,Coffee,time_series,e11,3,uniform,completeness,0.5,0.200245663523674,0.9285714030265808,0.200245663523674,1.0,1.0,0.9285714030265808,0.9285714030265808,0.994897961616516,0.9285714030265808,410,13,0.4642857142857143,28,Spectro,2,RESNET,286,1,1,0.0003007820452867,65.33082747459412,506818,ce46cc9b-2b7a-4e5e-a123-dfd5a04f88b9,True
96,RESNET,Coffee,time_series,e11,3,uniform,completeness,0.4,1.6114181280136108,0.4642857015132904,1.6114181280136108,1.0,1.0,0.4642857015132904,0.4642857015132904,0.7130101919174194,0.4642857015132904,1000,14,0.5,28,Spectro,2,RESNET,286,1,1,0.0008058569471156,175.25581765174866,506818,512393cf-c70c-4070-a893-ef689b9abe3e,True
97,RESNET,Coffee,time_series,e11,3,uniform,completeness,0.3,1.336703538894653,0.4642857015132904,1.336703538894653,1.0,1.0,0.4642857015132904,0.4642857015132904,0.7130101919174194,0.4642857015132904,1000,15,0.5357142857142857,28,Spectro,2,RESNET,286,1,1,0.0009400191092513,204.84213876724243,506818,7fc24fbe-a062-4833-9d2d-6e27b0254b0a,True
98,RESNET,Coffee,time_series,e11,3,uniform,completeness,0.2,4.409770011901856,0.5357142686843872,4.409770011901856,1.0,1.0,0.5357142686843872,0.5357142686843872,0.5357142686843872,0.5357142686843872,1000,2,0.0714285714285714,28,Spectro,2,RESNET,286,1,1,0.0003861181718601,85.81822633743286,506818,e925999f-6713-4a04-9570-b0ad561dcb83,True
99,MLP,Coffee,time_series,e11,3,uniform,completeness,1.0,0.6918091177940369,0.5357142686843872,0.6918091177940369,1.0,1.0,0.5357142686843872,0.5357142686843872,0.5267857313156128,0.5357142686843872,241,28,1.0,28,Spectro,2,SIMPLE_MLP,286,1,1,0.0001091215685775,24.17848777770996,645502,6b052189-97f2-440c-9cad-bea14d26ba76,True
100,MLP,Coffee,time_series,e11,3,uniform,completeness,0.9,0.6972025632858276,0.4642857015132904,0.6972025632858276,1.0,1.0,0.4642857015132904,0.4642857015132904,0.5561224818229675,0.4642857015132904,241,28,1.0,28,Spectro,2,SIMPLE_MLP,286,1,1,0.0001114121211984,24.775620222091675,645502,f84f2e73-12fd-4d95-bb94-462067c384d2,True
101,MLP,Coffee,time_series,e11,3,uniform,completeness,0.8,0.5244652628898621,0.8928571343421936,0.5244652628898621,1.0,1.0,0.8928571343421936,0.8928571343421936,0.9145408272743224,0.8928571343421936,2000,24,0.8571428571428571,28,Spectro,2,SIMPLE_MLP,286,1,1,0.000913248164571,203.4437289237976,645502,28037296-54d4-4f72-9f09-72022993e254,True
102,MLP,Coffee,time_series,e11,3,uniform,completeness,0.7,0.7051701545715332,0.5357142686843872,0.7051701545715332,1.0,1.0,0.5357142686843872,0.5357142686843872,0.6211735010147095,0.5357142686843872,241,20,0.7142857142857143,28,Spectro,2,SIMPLE_MLP,286,1,1,7.942052471708061e-05,17.56095051765442,645502,e34dcdf6-7a65-4479-a04e-cc523cebca5c,True
103,MLP,Coffee,time_series,e11,3,uniform,completeness,0.6,0.7822556495666504,0.4642857015132904,0.7822556495666504,1.0,1.0,0.4642857015132904,0.4642857015132904,0.5548469424247742,0.4642857015132904,241,14,0.5,28,Spectro,2,SIMPLE_MLP,286,1,1,9.400524400720274e-05,20.922399282455444,645502,429a2054-e452-48b4-ad1b-a4c2f47857a0,True
104,MLP,Coffee,time_series,e11,3,uniform,completeness,0.5,0.5229464769363403,0.8214285969734192,0.5229464769363403,1.0,1.0,0.8214285969734192,0.8214285969734192,0.9368622303009032,0.8214285969734192,2000,16,0.5714285714285714,28,Spectro,2,SIMPLE_MLP,286,1,1,0.0009119399011233,202.9497337341309,645502,571026dc-61e8-416b-a7c1-5d9a0863fc00,True
105,MLP,Coffee,time_series,e11,3,uniform,completeness,0.4,0.6524479985237122,0.6428571343421936,0.6524479985237122,1.0,1.0,0.6428571343421936,0.6428571343421936,0.8335459232330322,0.6428571343421936,2000,9,0.3214285714285714,28,Spectro,2,SIMPLE_MLP,286,1,1,0.0003521473173939,78.96035552024841,645502,b5618c24-8198-4405-b24d-ffca6463ef62,True
106,MLP,Coffee,time_series,e11,3,uniform,completeness,0.3,0.7693548202514648,0.4642857015132904,0.7693548202514648,1.0,1.0,0.4642857015132904,0.4642857015132904,0.6428571343421936,0.4642857015132904,2000,7,0.25,28,Spectro,2,SIMPLE_MLP,286,1,1,0.0003681636133803,82.48120188713074,645502,c9813cdb-83d8-4455-9652-e9e0af1c21ad,True
107,MLP,Coffee,time_series,e11,3,uniform,completeness,0.2,0.7112382054328918,0.4642857015132904,0.7112382054328918,1.0,1.0,0.4642857015132904,0.4642857015132904,0.3558673560619354,0.4642857015132904,241,5,0.1785714285714285,28,Spectro,2,SIMPLE_MLP,286,1,1,4.7480944121772894e-05,10.622033596038818,645502,2918ff94-405d-4b10-be53-202854217eda,True
117,RESNET,Coffee,time_series,e11,4,uniform,completeness,1.0,25.61819076538086,0.4642857015132904,25.61819076538086,1.0,1.0,0.4642857015132904,0.4642857015132904,0.4642857015132904,0.4642857015132904,225,28,1.0,28,Spectro,2,RESNET,286,1,1,0.0002516838330529,54.01879525184631,506818,1de32a69-7dd3-456a-a7fe-19754268beba,True
118,RESNET,Coffee,time_series,e11,4,uniform,completeness,0.9,0.0033366179559379,1.0,0.0033366179559379,1.0,1.0,1.0,1.0,1.0,1.0,405,23,0.8214285714285714,28,Spectro,2,RESNET,286,1,1,0.0002993477373099,63.65949177742005,506818,c6e651a2-8430-4cca-8e34-0a7032acdd94,True
119,RESNET,Coffee,time_series,e11,4,uniform,completeness,0.8,0.7526674270629883,0.6785714030265808,0.7526674270629883,1.0,1.0,0.6785714030265808,0.6785714030265808,0.8022959232330322,0.6785714030265808,241,21,0.75,28,Spectro,2,RESNET,286,1,1,0.0001705187682583,36.001996755599976,506818,e9af0d03-01ea-4ef8-af00-9f546a6474ad,True
120,RESNET,Coffee,time_series,e11,4,uniform,completeness,0.7,2.996452569961548,0.4642857015132904,2.996452569961548,1.0,1.0,0.4642857015132904,0.4642857015132904,0.5471938848495483,0.4642857015132904,203,18,0.6428571428571429,28,Spectro,2,RESNET,286,1,1,0.0002134224903998,46.31922221183777,506818,b8215963-75d9-4c83-923c-6223ac2e5a5a,True
121,RESNET,Coffee,time_series,e11,4,uniform,completeness,0.6,0.0926327258348465,0.9642857313156128,0.0926327258348465,1.0,1.0,0.9642857313156128,0.9642857313156128,0.9987245202064514,0.964285671710968,435,22,0.7857142857142857,28,Spectro,2,RESNET,286,1,1,0.0003907345111592,84.00776791572571,506818,be965b34-582a-4e08-afae-340e60f97d29,True
122,RESNET,Coffee,time_series,e11,4,uniform,completeness,0.5,0.7675522565841675,0.4642857015132904,0.7675522565841675,1.0,1.0,0.4642857015132904,0.4642857015132904,0.2704081833362579,0.4642857015132904,194,18,0.6428571428571429,28,Spectro,2,RESNET,286,1,1,0.0002005123547216,43.36956191062927,506818,2e673244-a3c0-4cf4-9d31-66c0a21964ef,True
123,RESNET,Coffee,time_series,e11,4,uniform,completeness,0.4,0.2965578436851501,0.9285714030265808,0.2965578436851501,1.0,1.0,0.9285714030265808,0.9285714030265808,0.9770407676696776,0.9285714030265808,250,13,0.4642857142857143,28,Spectro,2,RESNET,286,1,1,0.0001908276371131,41.493093967437744,506818,70ef5561-2d83-4055-95ed-3328871d9a1d,True
124,RESNET,Coffee,time_series,e11,4,uniform,completeness,0.3,0.335984855890274,0.8571428656578064,0.335984855890274,1.0,1.0,0.8571428656578064,0.8571428656578064,0.9387755393981934,0.8571428656578064,1000,10,0.3571428571428571,28,Spectro,2,RESNET,286,1,1,0.0006119622687884,133.0779800415039,506818,c8c9aff6-4299-46b8-be09-e6a6b9181266,True
125,RESNET,Coffee,time_series,e11,4,uniform,completeness,0.2,0.6904700398445129,0.5357142686843872,0.6904700398445129,1.0,1.0,0.5357142686843872,0.5357142686843872,0.5357142686843872,0.5357142686843872,181,6,0.2142857142857142,28,Spectro,2,RESNET,286,1,1,6.34360285842968e-05,14.044114112854004,506818,635c8728-96c1-476c-b5e9-45733acbcd4e,True
126,MLP,Coffee,time_series,e11,4,uniform,completeness,1.0,0.7209606766700745,0.4642857015132904,0.7209606766700745,1.0,1.0,0.4642857015132904,0.4642857015132904,0.6033163070678711,0.4642857015132904,241,28,1.0,28,Spectro,2,SIMPLE_MLP,286,1,1,0.0001076588590582,23.98773407936096,645502,326f7884-56d9-43ff-91d9-9e7acd0b79ed,True
127,MLP,Coffee,time_series,e11,4,uniform,completeness,0.9,0.4264321327209472,0.9285714030265808,0.4264321327209472,1.0,1.0,0.9285714030265808,0.9285714030265808,0.994897961616516,0.9285714030265808,2000,27,0.9642857142857144,28,Spectro,2,SIMPLE_MLP,286,1,1,0.0009253252843968,203.4915132522583,645502,08017937-28c5-4f82-a27c-bd86bb75f5b1,True
128,MLP,Coffee,time_series,e11,4,uniform,completeness,0.8,0.6945710778236389,0.5357142686843872,0.6945710778236389,1.0,1.0,0.5357142686843872,0.5357142686843872,0.543367326259613,0.5357142686843872,283,20,0.7142857142857143,28,Spectro,2,SIMPLE_MLP,286,1,1,9.50184979690931e-05,20.537006378173828,645502,7b1d0a7e-d0b5-4683-8e7d-3bc84fce1511,True
129,MLP,Coffee,time_series,e11,4,uniform,completeness,0.7,0.4440605640411377,0.9285714030265808,0.4440605640411377,1.0,1.0,0.9285714030265808,0.9285714030265808,0.9846938848495485,0.9285714030265808,2000,19,0.6785714285714286,28,Spectro,2,SIMPLE_MLP,286,1,1,0.0009457682732166,202.9453768730164,645502,7e4234ff-51f1-4027-bca4-837a3b9e4824,True
130,MLP,Coffee,time_series,e11,4,uniform,completeness,0.6,0.7397223711013794,0.4642857015132904,0.7397223711013794,1.0,1.0,0.4642857015132904,0.4642857015132904,0.311224490404129,0.4642857015132904,241,13,0.4642857142857143,28,Spectro,2,SIMPLE_MLP,286,1,1,9.289626281889315e-05,20.431606769561768,645502,3e803292-5006-43e6-9c4a-5b48592f5517,True
131,MLP,Coffee,time_series,e11,4,uniform,completeness,0.5,0.7526876330375671,0.4642857015132904,0.7526876330375671,1.0,1.0,0.4642857015132904,0.4642857015132904,0.2704081535339355,0.4642857015132904,241,17,0.6071428571428571,28,Spectro,2,SIMPLE_MLP,286,1,1,0.0001074383878197,23.556528329849243,645502,0744ff87-460f-4104-bdf1-d27e425a4b92,True
132,MLP,Coffee,time_series,e11,4,uniform,completeness,0.4,0.8871185183525085,0.4642857015132904,0.8871185183525085,1.0,1.0,0.4642857015132904,0.4642857015132904,0.6760203838348389,0.4642857015132904,955,13,0.4642857142857143,28,Spectro,2,SIMPLE_MLP,286,1,1,0.0003505864096184,77.09588646888733,645502,ddada213-92fc-4ada-b7d9-9fd299d5b19d,True
133,MLP,Coffee,time_series,e11,4,uniform,completeness,0.3,0.675318717956543,0.5357142686843872,0.675318717956543,1.0,1.0,0.5357142686843872,0.5357142686843872,0.6823979616165161,0.5357142686843872,1269,9,0.3214285714285714,28,Spectro,2,SIMPLE_MLP,286,1,1,0.0002295082298008,51.21722674369812,645502,8b53e1b2-e46c-44b2-8c3d-02fab13ac5e7,True
134,MLP,Coffee,time_series,e11,4,uniform,completeness,0.2,0.7137112617492676,0.5357142686843872,0.7137112617492676,1.0,1.0,0.5357142686843872,0.5357142686843872,0.6798469424247742,0.5357142686843872,241,5,0.1785714285714285,28,Spectro,2,SIMPLE_MLP,286,1,1,4.993361209752964e-05,11.142085313796995,645502,ea6242b6-e3ef-4453-ac74-7d55745c08c3,True
144,RESNET,Coffee,time_series,e11,5,uniform,completeness,1.0,6.090744018554688,0.4642857015132904,6.090744018554688,1.0,1.0,0.4642857015132904,0.4642857015132904,0.4642857015132904,0.4642857015132904,216,28,1.0,28,Spectro,2,RESNET,286,1,1,0.0002480846715605,51.95382022857666,506818,ae705d26-87d3-42b0-99e0-11e4aab4cdab,True
145,RESNET,Coffee,time_series,e11,5,uniform,completeness,0.9,0.0035002587828785,1.0,0.0035002587828785,1.0,1.0,1.0,1.0,1.0,1.0,360,27,0.9642857142857144,28,Spectro,2,RESNET,286,1,1,0.0003008666086099,61.85867094993591,506818,b1f37fbc-ad41-47b9-9735-054500a804f6,True
146,RESNET,Coffee,time_series,e11,5,uniform,completeness,0.8,0.0009431057842448,1.0,0.0009431057842448,1.0,1.0,1.0,1.0,1.0,1.0,444,22,0.7857142857142857,28,Spectro,2,RESNET,286,1,1,0.0003996876571554,85.94653654098511,506818,f5b8b90e-fe5a-413b-b665-0d13ae3131d8,True
147,RESNET,Coffee,time_series,e11,5,uniform,completeness,0.7,3.641941785812378,0.4642857015132904,3.641941785812378,1.0,1.0,0.4642857015132904,0.4642857015132904,0.497448980808258,0.4642857015132904,215,19,0.6785714285714286,28,Spectro,2,RESNET,286,1,1,0.0002277656628866,47.95402669906616,506818,c9441c3b-356b-433d-8047-990b8f6c4e13,True
148,RESNET,Coffee,time_series,e11,5,uniform,completeness,0.6,0.769555926322937,0.4642857015132904,0.769555926322937,1.0,1.0,0.4642857015132904,0.4642857015132904,0.4604592025279999,0.4642857015132904,191,16,0.5714285714285714,28,Spectro,2,RESNET,286,1,1,0.000181427921303,37.78628993034363,506818,eea08e1f-1a3f-4fb9-9365-aa4711bdf1fb,True
149,RESNET,Coffee,time_series,e11,5,uniform,completeness,0.5,0.2798569202423095,1.0,0.2798569202423095,1.0,1.0,1.0,1.0,1.0,1.0,1000,15,0.5357142857142857,28,Spectro,2,RESNET,286,1,1,0.0008253730440454,171.7790334224701,506818,23d2eae3-b5fc-4716-a3ea-52d4ae0334c4,True
150,RESNET,Coffee,time_series,e11,5,uniform,completeness,0.4,2.391466856002808,0.4642857015132904,2.391466856002808,1.0,1.0,0.4642857015132904,0.4642857015132904,0.6951530575752258,0.4642857015132904,1000,10,0.3571428571428571,28,Spectro,2,RESNET,286,1,1,0.0006579584352239,136.75784301757812,506818,e52402b9-b48e-455e-8e5b-ff9cf737677f,True
151,RESNET,Coffee,time_series,e11,5,uniform,completeness,0.3,1.0826423168182373,0.4642857015132904,1.0826423168182373,1.0,1.0,0.4642857015132904,0.4642857015132904,0.7130102515220642,0.4642857015132904,1000,11,0.3928571428571428,28,Spectro,2,RESNET,286,1,1,0.0006577890519286,137.54076075553894,506818,7715b04e-0c55-460a-a810-ef2b529c46e1,True
152,RESNET,Coffee,time_series,e11,5,uniform,completeness,0.2,5.076125144958496,0.4642857015132904,5.076125144958496,1.0,1.0,0.4642857015132904,0.4642857015132904,0.4642857015132904,0.4642857015132904,1000,2,0.0714285714285714,28,Spectro,2,RESNET,286,1,1,0.0003901032117762,85.32120180130005,506818,2111e93f-36ef-48ca-90b0-a7c258b5fb53,True
153,MLP,Coffee,time_series,e11,5,uniform,completeness,1.0,0.4683951437473297,0.9285714030265808,0.4683951437473297,1.0,1.0,0.9285714030265808,0.9285714030265808,0.9853315949440002,0.9285714030265808,2000,28,1.0,28,Spectro,2,SIMPLE_MLP,286,1,1,0.0009376596082867,202.9809992313385,645502,de65b929-bcc0-435a-8ced-341644fb49a4,True
154,MLP,Coffee,time_series,e11,5,uniform,completeness,0.9,0.4406344890594482,0.9285714030265808,0.4406344890594482,1.0,1.0,0.9285714030265808,0.9285714030265808,0.9732142686843872,0.9285714030265808,2000,25,0.8928571428571429,28,Spectro,2,SIMPLE_MLP,286,1,1,0.0009386580080114,202.960294008255,645502,80fe235b-cfa5-48ee-a60b-b092d6b58a28,True
155,MLP,Coffee,time_series,e11,5,uniform,completeness,0.8,0.4952423870563507,0.9285714030265808,0.4952423870563507,1.0,1.0,0.9285714030265808,0.9285714030265808,0.9795918464660645,0.9285714030265808,2000,22,0.7857142857142857,28,Spectro,2,SIMPLE_MLP,286,1,1,0.0007597110545725,163.7353982925415,645502,673528a3-cec5-4a63-b186-bbfd97b4d787,True
156,MLP,Coffee,time_series,e11,5,uniform,completeness,0.7,0.7158058285713196,0.4642857015132904,0.7158058285713196,1.0,1.0,0.4642857015132904,0.4642857015132904,0.3010204136371612,0.4642857015132904,241,22,0.7857142857142857,28,Spectro,2,SIMPLE_MLP,286,1,1,9.486764077293616e-05,20.57192015647888,645502,4a478576-8bfc-48ff-b907-98fcfa62cff2,True
157,MLP,Coffee,time_series,e11,5,uniform,completeness,0.6,0.684390664100647,0.5357142686843872,0.684390664100647,1.0,1.0,0.5357142686843872,0.5357142686843872,0.598214328289032,0.5357142686843872,241,19,0.6785714285714286,28,Spectro,2,SIMPLE_MLP,286,1,1,0.0001134625535299,25.028795957565308,645502,4df660be-bae1-4784-8f2c-a73a1f3da527,True
158,MLP,Coffee,time_series,e11,5,uniform,completeness,0.5,0.6705265045166016,0.5714285969734192,0.6705265045166016,1.0,1.0,0.5714285969734192,0.5714285969734192,0.6836735010147095,0.5714285969734192,241,12,0.4285714285714285,28,Spectro,2,SIMPLE_MLP,286,1,1,8.712854933843811e-05,19.091416835784912,645502,3c4af483-5003-4765-a2a1-aaa66966981d,True
159,MLP,Coffee,time_series,e11,5,uniform,completeness,0.4,0.7351192831993103,0.5357142686843872,0.7351192831993103,1.0,1.0,0.5357142686843872,0.5357142686843872,0.2971938848495483,0.5357142686843872,243,9,0.3214285714285714,28,Spectro,2,SIMPLE_MLP,286,1,1,4.91152386482889e-05,10.80743145942688,645502,88ecc932-1331-4040-ab40-5f15bc9d9699,True
160,MLP,Coffee,time_series,e11,5,uniform,completeness,0.3,0.6883453726768494,0.4642857015132904,0.6883453726768494,1.0,1.0,0.4642857015132904,0.4642857015132904,0.6301020383834839,0.4642857015132904,241,8,0.2857142857142857,28,Spectro,2,SIMPLE_MLP,286,1,1,4.809875355254064e-05,10.651713132858276,645502,5ee905fe-58d1-4b40-a064-8b34a0aa49ff,True
161,MLP,Coffee,time_series,e11,5,uniform,completeness,0.2,0.7744274735450745,0.4642857015132904,0.7744274735450745,1.0,1.0,0.4642857015132904,0.4642857015132904,0.4936224520206451,0.4642857015132904,241,7,0.25,28,Spectro,2,SIMPLE_MLP,286,1,1,5.01871567891554e-05,11.082777500152588,645502,f28c805b-a26d-4acf-8551-81c0cdf62225,True
171,RESNET,Coffee,time_series,e11,6,uniform,completeness,1.0,9.722254753112791,0.4642857015132904,9.722254753112791,1.0,1.0,0.4642857015132904,0.4642857015132904,0.4642857015132904,0.4642857015132904,225,28,1.0,28,Spectro,2,RESNET,286,1,1,0.0002587875729407,53.67764735221863,506818,73981d13-0215-424b-ba3a-a2e8412f8bdc,True
172,RESNET,Coffee,time_series,e11,6,uniform,completeness,0.9,7.768486976623535,0.4642857015132904,7.768486976623535,1.0,1.0,0.4642857015132904,0.4642857015132904,0.4642857015132904,0.4642857015132904,201,23,0.8214285714285714,28,Spectro,2,RESNET,286,1,1,0.0001607380036915,32.09595561027527,506818,747786eb-8a47-46fb-889d-8f608c3945f5,True
173,RESNET,Coffee,time_series,e11,6,uniform,completeness,0.8,0.0014035844942554,1.0,0.0014035844942554,1.0,1.0,1.0,1.0,0.9999999403953552,1.0,370,27,0.9642857142857144,28,Spectro,2,RESNET,286,1,1,0.0003083833053062,62.51557874679565,506818,839f33e7-4403-42f5-88fb-438ac45c0e19,True
174,RESNET,Coffee,time_series,e11,6,uniform,completeness,0.7,0.0042695864103734,1.0,0.0042695864103734,1.0,1.0,1.0,1.0,0.9999999403953552,1.0,306,22,0.7857142857142857,28,Spectro,2,RESNET,286,1,1,0.0002851714572578,60.25247883796692,506818,473c6c31-4a2b-43a1-aba8-e2e27b26edb0,True
175,RESNET,Coffee,time_series,e11,6,uniform,completeness,0.6,0.1492573171854019,0.9642857313156128,0.1492573171854019,1.0,1.0,0.9642857313156128,0.9642857313156128,0.9987245202064514,0.964285671710968,1000,19,0.6785714285714286,28,Spectro,2,RESNET,286,1,1,0.0012691014335044,264.7862455844879,506818,d8f62611-fe46-489a-9da8-19e2c401c38d,True
176,RESNET,Coffee,time_series,e11,6,uniform,completeness,0.5,0.1511623859405517,1.0,0.1511623859405517,1.0,1.0,1.0,1.0,1.0,1.0,1000,16,0.5714285714285714,28,Spectro,2,RESNET,286,1,1,0.0009796097297419,205.2188506126404,506818,0a252381-7198-47c1-bb05-92c7c7f5c2f7,True
177,RESNET,Coffee,time_series,e11,6,uniform,completeness,0.4,0.3681227564811706,0.9642857313156128,0.3681227564811706,1.0,1.0,0.9642857313156128,0.9642857313156128,0.9885203838348388,0.964285671710968,1000,11,0.3928571428571428,28,Spectro,2,RESNET,286,1,1,0.0006806148120479,144.75060772895813,506818,6e084af8-89d9-4d94-867a-dbeaaf9973fc,True
178,RESNET,Coffee,time_series,e11,6,uniform,completeness,0.3,1.1685932874679563,0.4642857015132904,1.1685932874679563,1.0,1.0,0.4642857015132904,0.4642857015132904,0.7130101919174194,0.4642857015132904,1000,11,0.3928571428571428,28,Spectro,2,RESNET,286,1,1,0.0006885311288614,144.81027913093567,506818,1d8472a9-00d0-47f6-9b2a-9b05001bd58f,True
179,RESNET,Coffee,time_series,e11,6,uniform,completeness,0.2,0.6897472143173218,0.5714285969734192,0.6897472143173218,1.0,1.0,0.5714285969734192,0.5714285969734192,0.704081654548645,0.5714285969734192,191,5,0.1785714285714285,28,Spectro,2,RESNET,286,1,1,7.129980927302156e-05,15.107888460159302,506818,f0771be2-1b95-444b-90b1-91f06c87cf57,True
180,MLP,Coffee,time_series,e11,6,uniform,completeness,1.0,0.7010834813117981,0.4642857015132904,0.7010834813117981,1.0,1.0,0.4642857015132904,0.4642857015132904,0.4387754797935486,0.4642857015132904,241,28,1.0,28,Spectro,2,SIMPLE_MLP,286,1,1,0.0001132870639306,24.388697624206543,645502,a40a99fb-1dd9-4970-8c5e-cee8a3108da6,True
181,MLP,Coffee,time_series,e11,6,uniform,completeness,0.9,0.4636849761009216,0.8928571343421936,0.4636849761009216,1.0,1.0,0.8928571343421936,0.8928571343421936,0.9840561151504515,0.8928571343421936,2000,26,0.9285714285714286,28,Spectro,2,SIMPLE_MLP,286,1,1,0.0009334351056976,202.98704600334167,645502,e952074b-1eb9-4a15-9289-319a8c0e50ec,True
182,MLP,Coffee,time_series,e11,6,uniform,completeness,0.8,0.7280284762382507,0.4642857015132904,0.7280284762382507,1.0,1.0,0.4642857015132904,0.4642857015132904,0.2653061151504516,0.4642857015132904,241,23,0.8214285714285714,28,Spectro,2,SIMPLE_MLP,286,1,1,9.081885702070356e-05,19.68030333518982,645502,a1362200-e2c9-458a-aaab-ce8f7bb908a4,True
183,MLP,Coffee,time_series,e11,6,uniform,completeness,0.7,0.7500450015068054,0.4642857015132904,0.7500450015068054,1.0,1.0,0.4642857015132904,0.4642857015132904,0.248724490404129,0.4642857015132904,241,23,0.8214285714285714,28,Spectro,2,SIMPLE_MLP,286,1,1,9.161447477384e-05,19.784878253936768,645502,ae948c3a-4327-4b7e-b74c-1a895f179630,True
184,MLP,Coffee,time_series,e11,6,uniform,completeness,0.6,0.6910473704338074,0.4642857015132904,0.6910473704338074,1.0,1.0,0.4642857015132904,0.4642857015132904,0.6556122303009033,0.4642857015132904,241,15,0.5357142857142857,28,Spectro,2,SIMPLE_MLP,286,1,1,9.922942517062956e-05,21.573383331298828,645502,11f304cb-fc49-4cca-aef6-20b9efd0a1d4,True
185,MLP,Coffee,time_series,e11,6,uniform,completeness,0.5,0.7505312561988831,0.4642857015132904,0.7505312561988831,1.0,1.0,0.4642857015132904,0.4642857015132904,0.6823979020118713,0.4642857015132904,2000,11,0.3928571428571428,28,Spectro,2,SIMPLE_MLP,286,1,1,0.0006462046789823,139.29549288749695,645502,8f81a76c-9da4-434b-81ad-384510c4d180,True
