model,dataset,dataset_type,experiment,iteration,experiment_method,data_quality_dimension,data_quality_dimension_percentage,loss,categorical_accuracy,categorical_crossentropy,top_3_accuracy,top_5_accuracy,precision,recall,auc,f1_score,effective_epochs,used_data_size,actual_data_percentage_used,original_data_size,data_type,num_classes,model_type,datapoint_w,datapoint_h,dimensions,emissions_kg,duration,n_parameters,project_id,ready
RESNET,EthanolLevel,time_series,e11,1,uniform,completeness,0.9,0.5576381087303162,0.7820000052452087,0.5576381087303162,0.9959999918937683,1.0,0.7912317514419556,0.7580000162124634,0.9460112452507019,0.7820000052452087,933,455,0.9027777777777778,504,Spectro,4,RESNET,1751,1,1,0.010075414244825264,1463.2102608680725,507076,8b859cb9-0f06-4f43-b1fd-1270391f2122,True
RESNET,EthanolLevel,time_series,e11,1,uniform,completeness,0.8,0.7841345071792603,0.6959999799728394,0.7841345071792603,0.9959999918937683,1.0,0.8212927579879761,0.4320000112056732,0.9074566960334778,0.6959999799728394,422,385,0.7638888888888888,504,Spectro,4,RESNET,1751,1,1,0.003883701959025926,567.4837448596954,507076,df66fe7c-bf88-48be-88be-714b91e7a6e9,True
RESNET,EthanolLevel,time_series,e11,1,uniform,completeness,0.7,0.48482242226600647,0.7940000295639038,0.48482242226600647,1.0,1.0,0.8090348839759827,0.7879999876022339,0.9586006999015808,0.7940000295639038,699,349,0.6924603174603174,504,Spectro,4,RESNET,1751,1,1,0.006011850682777277,874.08385014534,507076,b60163bf-5166-4dd1-a1ea-86bc67ffa06f,True
RESNET,EthanolLevel,time_series,e11,1,uniform,completeness,0.6,0.7784807085990906,0.7300000190734863,0.7784807085990906,0.9940000176429749,1.0,0.7396694421768188,0.7160000205039978,0.9245386123657227,0.7300000190734863,729,310,0.6150793650793651,504,Spectro,4,RESNET,1751,1,1,0.005437288860296628,786.1472647190094,507076,c25585b7-64a1-4e1a-8e8e-b7bfcb2835cd,True
RESNET,EthanolLevel,time_series,e11,1,uniform,completeness,0.5,1.3868355751037598,0.25200000405311584,1.3868355751037598,0.7519999742507935,1.0,0.0,0.0,0.4928966760635376,0.25200000405311584,181,237,0.47023809523809523,504,Spectro,4,RESNET,1751,1,1,0.00112557820477194,160.47330594062805,507076,b2fc5696-fb1c-4430-afe0-05069754e642,True
RESNET,EthanolLevel,time_series,e11,0,uniform,completeness,0.4,0.6852966547012329,0.7239999771118164,0.6852966547012329,0.9959999918937683,1.0,0.7306889295578003,0.699999988079071,0.9219700694084167,0.7239999175071716,606,187,0.37103174603174605,504,Spectro,4,RESNET,1751,1,1,0.0029524867874216884,434.01512145996094,507076,76d967eb-7244-4ac2-9787-672b76179d14,True
RESNET,EthanolLevel,time_series,e11,0,uniform,completeness,0.3,1.3163760900497437,0.5460000038146973,1.3163760900497437,0.8980000019073486,1.0,0.5831325054168701,0.48399999737739563,0.7772319912910461,0.5460000038146973,439,147,0.2916666666666667,504,Spectro,4,RESNET,1751,1,1,0.0017900274441949714,264.95991492271423,507076,f24ab4e3-42ed-478a-9337-75e087983a0a,True
RESNET,EthanolLevel,time_series,e11,0,uniform,completeness,0.2,1.03853440284729,0.5899999737739563,1.03853440284729,0.9599999785423279,1.0,0.6273584961891174,0.5320000052452087,0.8343779444694519,0.5899999737739563,479,98,0.19444444444444445,504,Spectro,4,RESNET,1751,1,1,0.001418164375622847,206.82182216644287,507076,37f9f8c6-6626-4783-8b6d-60bfb68d7dc4,True
MLP,EthanolLevel,time_series,e11,0,uniform,completeness,1.0,1.3890618085861206,0.25999999046325684,1.3890618085861206,0.7519999742507935,1.0,0.0,0.0,0.5093713402748108,0.25999999046325684,251,504,1.0,504,Spectro,4,SIMPLE_MLP,1751,1,1,0.0002383597366023204,49.80295753479004,1379004,27a2cecc-35d4-4174-b313-ec04da4e4047,True
MLP,EthanolLevel,time_series,e11,0,uniform,completeness,0.9,1.3865896463394165,0.25600001215934753,1.3865896463394165,0.7599999904632568,1.0,0.0,0.0,0.507964015007019,0.25600001215934753,592,448,0.8888888888888888,504,Spectro,4,SIMPLE_MLP,1751,1,1,0.0004988592540057328,105.31294918060303,1379004,4c85a4fc-441f-4865-bf8b-e69e84751b94,True
MLP,EthanolLevel,time_series,e11,0,uniform,completeness,0.8,1.3852267265319824,0.24400000274181366,1.3852267265319824,0.7739999890327454,1.0,0.0,0.0,0.5224699378013611,0.24400000274181366,684,388,0.7698412698412699,504,Spectro,4,SIMPLE_MLP,1751,1,1,0.0005082429025433657,106.88220357894897,1379004,87a51cf3-3acd-4bcf-901f-73507cfdfa6b,True
MLP,EthanolLevel,time_series,e11,0,uniform,completeness,0.7,1.410169243812561,0.25200000405311584,1.410169243812561,0.75,1.0,0.0,0.0,0.49116066098213196,0.25200000405311584,247,347,0.6884920634920635,504,Spectro,4,SIMPLE_MLP,1751,1,1,0.0001757366127383591,37.229588985443115,1379004,b768f804-cec0-4cdf-8255-272e0bb28aee,True
MLP,EthanolLevel,time_series,e11,0,uniform,completeness,0.6,1.384358286857605,0.27799999713897705,1.384358286857605,0.7559999823570251,1.0,0.0,0.0,0.5308046936988831,0.27799999713897705,538,310,0.6150793650793651,504,Spectro,4,SIMPLE_MLP,1751,1,1,0.0003402953330538099,71.87698268890381,1379004,d57b4b7e-6ef2-4f7a-bad5-cc7c3b9f58ff,True
MLP,EthanolLevel,time_series,e11,0,uniform,completeness,0.5,1.392610788345337,0.25600001215934753,1.392610788345337,0.7540000081062317,1.0,0.0,0.0,0.4967920184135437,0.25600001215934753,244,237,0.47023809523809523,504,Spectro,4,SIMPLE_MLP,1751,1,1,0.00013936073669284604,29.023634910583496,1379004,84f49990-04eb-4b9f-99cf-1e953af98f42,True
MLP,EthanolLevel,time_series,e11,0,uniform,completeness,0.4,1.4073885679244995,0.23999999463558197,1.4073885679244995,0.7860000133514404,1.0,0.0,0.0,0.5199007391929626,0.23999999463558197,2000,190,0.376984126984127,504,Spectro,4,SIMPLE_MLP,1751,1,1,0.0009099957059982338,191.29336547851562,1379004,851b76c6-f92d-4977-993a-a03605522a99,True
MLP,EthanolLevel,time_series,e11,0,uniform,completeness,0.3,1.3940837383270264,0.25,1.3940837383270264,0.7400000095367432,1.0,0.0,0.0,0.506226658821106,0.25,534,148,0.29365079365079366,504,Spectro,4,SIMPLE_MLP,1751,1,1,0.00023196257495671876,49.04478716850281,1379004,b8d6de28-800d-4503-91e5-79d480ae219e,True
MLP,EthanolLevel,time_series,e11,0,uniform,completeness,0.2,1.449634313583374,0.24799999594688416,1.449634313583374,0.7540000081062317,1.0,0.0,0.0,0.4941166639328003,0.24799999594688416,241,123,0.24404761904761904,504,Spectro,4,SIMPLE_MLP,1751,1,1,0.00010743145271196394,22.456073999404907,1379004,440e51c1-9fd8-4a5a-9123-6b098b3200c6,True
FCN,EthanolLevel,time_series,e11,2,uniform,completeness,1.0,0.9405805468559265,0.5320000052452087,0.9405806064605713,0.9919999837875366,1.0,0.6010100841522217,0.47600001096725464,0.8431485891342163,0.5320000052452087,1000,504,1.0,504,Spectro,4,SIMPLE_CNN,1751,1,1,0.00609022513361563,893.0670483112335,266244,20bf13d2-676e-4eee-ac32-84e78ebcff87,True
